country,party,party_family,year,environment_climate_mean,healthcare_mean,climate_health_mean,n_total,low_data
Denmark,RG (Ø),Communist/Socialist,2012.0,0.06756756756756757,0.02702702702702703,0.0,74,False
Denmark,RG (Ø),Communist/Socialist,2013.0,0.06363636363636363,0.045454545454545456,0.0,110,False
Denmark,RG (Ø),Communist/Socialist,2014.0,0.0875,0.029166666666666667,0.0,240,False
Denmark,RG (Ø),Communist/Socialist,2015.0,0.06382978723404255,0.010638297872340425,0.0,188,False
Denmark,RG (Ø),Communist/Socialist,2016.0,0.0,0.0,0.0,53,False
Denmark,RG (Ø),Communist/Socialist,2017.0,0.022448979591836733,0.04285714285714286,0.0,490,False
Denmark,RG (Ø),Communist/Socialist,2018.0,0.04065040650406504,0.05420054200542006,0.0,369,False
Denmark,RG (Ø),Communist/Socialist,2019.0,0.11627906976744186,0.08010335917312661,0.0,387,False
Denmark,RG (Ø),Communist/Socialist,2020.0,0.14195583596214512,0.050473186119873815,0.0,317,False
Denmark,RG (Ø),Communist/Socialist,2021.0,0.10526315789473684,0.07017543859649122,0.0,171,False
Denmark,RG (Ø),Communist/Socialist,2022.0,0.19827586206896552,0.02586206896551724,0.0,116,False
Denmark,RG (Ø),Communist/Socialist,2023.0,0.4725274725274725,0.0,0.0,91,False
Denmark,RG (Ø),Communist/Socialist,2024.0,0.2328767123287671,0.0,0.0,73,False
Denmark,RG (Ø),Communist/Socialist,2025.0,0.125,0.0,0.0,112,False
Denmark,RV (B),Liberal,2014.0,0.03821656050955414,0.05732484076433121,0.0,157,False
Denmark,RV (B),Liberal,2015.0,0.08426966292134831,0.011235955056179775,0.0,178,False
Denmark,RV (B),Liberal,2016.0,0.0273224043715847,0.01092896174863388,0.0,183,False
Denmark,RV (B),Liberal,2017.0,0.01775147928994083,0.04142011834319527,0.0,169,False
Denmark,RV (B),Liberal,2018.0,0.09411764705882353,0.03529411764705882,0.0,85,False
Denmark,RV (B),Liberal,2019.0,0.18181818181818182,0.0,0.0,22,True
Denmark,RV (B),Liberal,2020.0,0.0,0.0,0.0,6,True
Denmark,RV (B),Liberal,2021.0,1.0,0.0,0.0,1,True
Denmark,Social Democrats,Social Democracy,2015.0,0.011494252873563218,0.034482758620689655,0.0,87,False
Denmark,Social Democrats,Social Democracy,2016.0,0.0,0.0392156862745098,0.0,51,False
Denmark,Social Democrats,Social Democracy,2017.0,0.01818181818181818,0.03636363636363636,0.0,55,False
Denmark,Social Democrats,Social Democracy,2018.0,0.11363636363636363,0.022727272727272728,0.0,44,False
Denmark,Social Democrats,Social Democracy,2019.0,0.06666666666666667,0.06666666666666667,0.0,15,True
Denmark,Socialist Peoples Party,Green,2018.0,0.3103448275862069,0.0,0.0,29,True
Denmark,Socialist Peoples Party,Green,2019.0,0.1619718309859155,0.028169014084507043,0.0,142,False
Denmark,Socialist Peoples Party,Green,2020.0,0.16666666666666666,0.08974358974358974,0.0,78,False
Denmark,Socialist Peoples Party,Green,2021.0,0.15789473684210525,0.18421052631578946,0.0,38,True
Denmark,Socialist Peoples Party,Green,2022.0,0.24324324324324326,0.05405405405405406,0.0,37,True
Denmark,Socialist Peoples Party,Green,2023.0,0.22857142857142856,0.11428571428571428,0.0,35,True
Denmark,Socialist Peoples Party,Green,2024.0,0.12121212121212122,0.030303030303030304,0.0,33,True
Denmark,Socialist Peoples Party,Green,2025.0,0.17857142857142858,0.0,0.0,28,True
Estonia,Estonian Centre Party,Social Democracy,2022.0,0.01932367149758454,0.04589371980676329,0.0,414,False
Estonia,Estonian Centre Party,Social Democracy,2023.0,0.008213552361396304,0.024640657084188913,0.0,487,False
Estonia,Estonian Centre Party,Social Democracy,2024.0,0.01279317697228145,0.029850746268656716,0.0,469,False
Estonia,Estonian Centre Party,Social Democracy,2025.0,0.009836065573770493,0.021311475409836064,0.0,610,False
Estonia,Estonian Reform Party,Liberal,2014.0,0.05405405405405406,0.02702702702702703,0.0,37,True
Estonia,Estonian Reform Party,Liberal,2015.0,0.0,0.005154639175257732,0.0,194,False
Estonia,Estonian Reform Party,Liberal,2016.0,0.0049261083743842365,0.009852216748768473,0.0,203,False
Estonia,Estonian Reform Party,Liberal,2017.0,0.006734006734006734,0.013468013468013467,0.0,297,False
Estonia,Estonian Reform Party,Liberal,2018.0,0.012396694214876033,0.024793388429752067,0.0,242,False
Estonia,Estonian Reform Party,Liberal,2019.0,0.04716981132075472,0.02830188679245283,0.0,106,False
Estonia,Estonian Reform Party,Liberal,2020.0,0.012345679012345678,0.05555555555555555,0.0,162,False
Estonia,Estonian Reform Party,Liberal,2021.0,0.04,0.17714285714285713,0.0,175,False
Estonia,Estonian Reform Party,Liberal,2022.0,0.011406844106463879,0.022813688212927757,0.0,263,False
Estonia,Estonian Reform Party,Liberal,2023.0,0.052132701421800945,0.009478672985781991,0.0,211,False
Estonia,Estonian Reform Party,Liberal,2024.0,0.037037037037037035,0.02849002849002849,0.0,351,False
Estonia,Estonian Reform Party,Liberal,2025.0,0.041666666666666664,0.043859649122807015,0.0,456,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2017.0,0.006024096385542169,0.006024096385542169,0.0,166,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2018.0,0.0,0.03015075376884422,0.0,199,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2019.0,0.0,0.006993006993006993,0.0,143,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2020.0,0.0,0.046511627906976744,0.0,43,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2021.0,0.0,0.0975609756097561,0.0,41,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2022.0,0.02127659574468085,0.0,0.0,47,False
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2023.0,0.0,0.0,0.0,26,True
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2024.0,0.09090909090909091,0.0,0.0,22,True
Estonia,People's Union of Estonia / Conservative People's Party,Conservative,2025.0,0.125,0.0,0.0,8,True
Estonia,Social Democratic Party | Moderates,Social Democracy,2013.0,0.0,0.030303030303030304,0.0,33,True
Estonia,Social Democratic Party | Moderates,Social Democracy,2014.0,0.0,0.07407407407407407,0.0,54,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2015.0,0.0,0.045454545454545456,0.0,22,True
Estonia,Social Democratic Party | Moderates,Social Democracy,2016.0,0.0,0.031746031746031744,0.0,63,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2017.0,0.009302325581395349,0.05116279069767442,0.0,215,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2018.0,0.032407407407407406,0.07407407407407407,0.0,216,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2019.0,0.03184713375796178,0.03821656050955414,0.0,157,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2020.0,0.03088803088803089,0.08108108108108109,0.0,259,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2021.0,0.04048582995951417,0.1417004048582996,0.0,247,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2022.0,0.024896265560165973,0.016597510373443983,0.0,241,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2023.0,0.053763440860215055,0.026881720430107527,0.0,186,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2024.0,0.034482758620689655,0.017241379310344827,0.0,174,False
Estonia,Social Democratic Party | Moderates,Social Democracy,2025.0,0.027149321266968326,0.02262443438914027,0.0,221,False
Finland,Centre Party,Agrarian,2014.0,0.0,0.0,0.0,2,True
Finland,Centre Party,Agrarian,2015.0,0.0,0.05504587155963303,0.0,109,False
Finland,Centre Party,Agrarian,2016.0,0.01935483870967742,0.05161290322580645,0.0,155,False
Finland,Centre Party,Agrarian,2017.0,0.014814814814814815,0.044444444444444446,0.0,135,False
Finland,Centre Party,Agrarian,2018.0,0.029585798816568046,0.04142011834319527,0.0,169,False
Finland,Centre Party,Agrarian,2019.0,0.1016949152542373,0.01694915254237288,0.0,59,False
Finland,Centre Party,Agrarian,2020.0,0.03875968992248062,0.09302325581395349,0.0,129,False
Finland,Centre Party,Agrarian,2021.0,0.06086956521739131,0.1565217391304348,0.0,115,False
Finland,Centre Party,Agrarian,2022.0,0.07526881720430108,0.043010752688172046,0.0,93,False
Finland,Centre Party,Agrarian,2023.0,0.06349206349206349,0.1111111111111111,0.0,63,False
Finland,Centre Party,Agrarian,2024.0,0.014084507042253521,0.11267605633802817,0.0,71,False
Finland,Centre Party,Agrarian,2025.0,0.025,0.075,0.0,80,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2018.0,0.11688311688311688,0.05194805194805195,0.0,77,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2019.0,0.16560509554140126,0.05732484076433121,0.0,157,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2020.0,0.07142857142857142,0.05238095238095238,0.0,210,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2021.0,0.12556053811659193,0.08520179372197309,0.0,223,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2022.0,0.07109004739336493,0.052132701421800945,0.0,211,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2023.0,0.05128205128205128,0.046153846153846156,0.0,195,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2024.0,0.09342560553633218,0.07958477508650519,0.0,289,False
Finland,Democratic Union | Left Alliance,Communist/Socialist,2025.0,0.07547169811320754,0.04716981132075472,0.0,424,False
Finland,Finnish Party | True Finns,Agrarian,2013.0,0.0,0.3333333333333333,0.0,3,True
Finland,Finnish Party | True Finns,Agrarian,2014.0,0.043859649122807015,0.03508771929824561,0.0,114,False
Finland,Finnish Party | True Finns,Agrarian,2015.0,0.061224489795918366,0.061224489795918366,0.0,49,False
Finland,Finnish Party | True Finns,Agrarian,2016.0,0.0,0.047619047619047616,0.0,21,True
Finland,Finnish Party | True Finns,Agrarian,2017.0,0.07692307692307693,0.07692307692307693,0.0,13,True
Finland,Finnish Party | True Finns,Agrarian,2018.0,0.0547945205479452,0.0547945205479452,0.0,73,False
Finland,Finnish Party | True Finns,Agrarian,2019.0,0.05154639175257732,0.07216494845360824,0.0,97,False
Finland,Finnish Party | True Finns,Agrarian,2020.0,0.03333333333333333,0.06666666666666667,0.0,30,True
Finland,Finnish Party | True Finns,Agrarian,2021.0,0.058823529411764705,0.058823529411764705,0.0,17,True
Finland,Finnish Party | True Finns,Agrarian,2022.0,0.0,0.0,0.0,7,True
Finland,Finnish Party | True Finns,Agrarian,2023.0,0.0,0.06451612903225806,0.0,31,True
Finland,Finnish Party | True Finns,Agrarian,2024.0,0.0,0.023809523809523808,0.0,42,False
Finland,Finnish Party | True Finns,Agrarian,2025.0,0.0,0.043478260869565216,0.0,23,True
Finland,Social Democratic Party of Finland,Social Democracy,2018.0,0.06906906906906907,0.08108108108108109,0.0,333,False
Finland,Social Democratic Party of Finland,Social Democracy,2019.0,0.04856512141280353,0.13024282560706402,0.0,453,False
Finland,Social Democratic Party of Finland,Social Democracy,2020.0,0.024253731343283583,0.15111940298507462,0.0,536,False
Finland,Social Democratic Party of Finland,Social Democracy,2021.0,0.04805914972273567,0.1589648798521257,0.0,541,False
Finland,Social Democratic Party of Finland,Social Democracy,2022.0,0.024916943521594685,0.08305647840531562,0.0,602,False
Finland,Social Democratic Party of Finland,Social Democracy,2023.0,0.03685897435897436,0.057692307692307696,0.0,624,False
Finland,Social Democratic Party of Finland,Social Democracy,2024.0,0.04819277108433735,0.1171960569550931,0.0,913,False
Finland,Social Democratic Party of Finland,Social Democracy,2025.0,0.02745995423340961,0.08352402745995423,0.0,874,False
France,National Rally,Radical Right-Wing,2011.0,0.0,0.0125,0.0,80,False
France,National Rally,Radical Right-Wing,2012.0,0.001976284584980237,0.009881422924901186,0.0,506,False
France,National Rally,Radical Right-Wing,2013.0,0.007575757575757576,0.011363636363636364,0.0,528,False
France,National Rally,Radical Right-Wing,2014.0,0.004651162790697674,0.018604651162790697,0.0,430,False
France,National Rally,Radical Right-Wing,2015.0,0.0163265306122449,0.02857142857142857,0.0,490,False
France,National Rally,Radical Right-Wing,2016.0,0.023297491039426525,0.04838709677419355,0.0,558,False
France,National Rally,Radical Right-Wing,2017.0,0.005,0.0225,0.0,400,False
France,National Rally,Radical Right-Wing,2018.0,0.009652509652509652,0.04247104247104247,0.0,518,False
France,National Rally,Radical Right-Wing,2019.0,0.03773584905660377,0.03234501347708895,0.0,371,False
France,National Rally,Radical Right-Wing,2020.0,0.022388059701492536,0.11442786069651742,0.0,402,False
France,National Rally,Radical Right-Wing,2021.0,0.05089820359281437,0.0748502994011976,0.0,334,False
France,National Rally,Radical Right-Wing,2022.0,0.06140350877192982,0.017543859649122806,0.0,228,False
France,National Rally,Radical Right-Wing,2023.0,0.046153846153846156,0.03076923076923077,0.0,260,False
France,National Rally,Radical Right-Wing,2024.0,0.03260869565217391,0.010869565217391304,0.0,92,False
France,National Rally,Radical Right-Wing,2025.0,0.05405405405405406,0.02702702702702703,0.0,37,True
France,Union for a Popular Movement | The Republicans,Conservative,2025.0,0.00966183574879227,0.004830917874396135,0.0,207,False
Germany,Alliance 90 / Greens,Green,2010.0,0.05517241379310345,0.0503448275862069,0.0,1450,False
Germany,Alliance 90 / Greens,Green,2011.0,0.03992901508429459,0.05323868677905945,0.0,1127,False
Germany,Alliance 90 / Greens,Green,2012.0,0.03727272727272727,0.04727272727272727,0.0,1100,False
Germany,Alliance 90 / Greens,Green,2013.0,0.03822441430332922,0.04808877928483354,0.0,811,False
Germany,Alliance 90 / Greens,Green,2014.0,0.053134962805526036,0.061636556854410204,0.0,941,False
Germany,Alliance 90 / Greens,Green,2015.0,0.06615776081424936,0.04834605597964377,0.0,786,False
Germany,Alliance 90 / Greens,Green,2016.0,0.06758448060075094,0.05381727158948686,0.0,799,False
Germany,Alliance 90 / Greens,Green,2017.0,0.07481296758104738,0.03740648379052369,0.0,401,False
Germany,Alliance 90 / Greens,Green,2018.0,0.08747855917667238,0.03773584905660377,0.0,583,False
Germany,Alliance 90 / Greens,Green,2019.0,0.11691542288557213,0.03233830845771144,0.0,402,False
Germany,Alliance 90 / Greens,Green,2020.0,0.08598726114649681,0.0732484076433121,0.0,314,False
Germany,Alliance 90 / Greens,Green,2021.0,0.09669811320754718,0.08962264150943396,0.0,424,False
Germany,Alliance 90 / Greens,Green,2022.0,0.08456659619450317,0.05496828752642706,0.0,473,False
Germany,Alliance 90 / Greens,Green,2023.0,0.06914893617021277,0.05851063829787234,0.0,188,False
Germany,Alliance 90 / Greens,Green,2024.0,0.037037037037037035,0.041666666666666664,0.0,216,False
Germany,Alliance 90 / Greens,Green,2025.0,0.05714285714285714,0.0380952380952381,0.0,105,False
Germany,Alternative for Germany,Radical Right-Wing,2013.0,0.0,0.0,0.0,110,False
Germany,Alternative for Germany,Radical Right-Wing,2014.0,0.0,0.0035211267605633804,0.0,284,False
Germany,Alternative for Germany,Radical Right-Wing,2015.0,0.0,0.0,0.0,162,False
Germany,Alternative for Germany,Radical Right-Wing,2016.0,0.0,0.00267379679144385,0.0,374,False
Germany,Alternative for Germany,Radical Right-Wing,2017.0,0.018050541516245487,0.0018050541516245488,0.0,554,False
Germany,Alternative for Germany,Radical Right-Wing,2018.0,0.05249343832020997,0.011811023622047244,0.0,1524,False
Germany,Alternative for Germany,Radical Right-Wing,2019.0,0.0601640838650866,0.02643573381950775,0.0,1097,False
Germany,Alternative for Germany,Radical Right-Wing,2020.0,0.02826086956521739,0.0391304347826087,0.0,460,False
Germany,Alternative for Germany,Radical Right-Wing,2021.0,0.05,0.145,0.0,400,False
Germany,Alternative for Germany,Radical Right-Wing,2022.0,0.035326086956521736,0.0625,0.0,368,False
Germany,Alternative for Germany,Radical Right-Wing,2023.0,0.015544041450777202,0.08290155440414508,0.0,193,False
Germany,Alternative for Germany,Radical Right-Wing,2024.0,0.0,0.12987012987012986,0.0,154,False
Germany,Alternative for Germany,Radical Right-Wing,2025.0,0.03482587064676617,0.0,0.0,201,False
Germany,CDU/CSU,Christian Democracy,2010.0,0.03919491525423729,0.025423728813559324,0.0,944,False
Germany,CDU/CSU,Christian Democracy,2011.0,0.0213903743315508,0.023529411764705882,0.0,935,False
Germany,CDU/CSU,Christian Democracy,2012.0,0.020948180815876516,0.026460859977949284,0.0,907,False
Germany,CDU/CSU,Christian Democracy,2013.0,0.023114355231143552,0.021897810218978103,0.0,822,False
Germany,CDU/CSU,Christian Democracy,2014.0,0.0166073546856465,0.01542111506524318,0.0,843,False
Germany,CDU/CSU,Christian Democracy,2015.0,0.019877675840978593,0.021406727828746176,0.0,654,False
Germany,CDU/CSU,Christian Democracy,2016.0,0.0256,0.0272,0.0,625,False
Germany,CDU/CSU,Christian Democracy,2017.0,0.02745995423340961,0.036613272311212815,0.0,437,False
Germany,CDU/CSU,Christian Democracy,2018.0,0.03736263736263736,0.024175824175824177,0.0,455,False
Germany,CDU/CSU,Christian Democracy,2019.0,0.05220883534136546,0.03614457831325301,0.0,249,False
Germany,Christian Democratic Union,Christian Democracy,2017.0,0.06382978723404255,0.02127659574468085,0.0,47,False
Germany,Christian Democratic Union,Christian Democracy,2018.0,0.04357298474945534,0.02178649237472767,0.0,459,False
Germany,Christian Democratic Union,Christian Democracy,2019.0,0.0622568093385214,0.03501945525291829,0.0,514,False
Germany,Christian Democratic Union,Christian Democracy,2020.0,0.026685393258426966,0.054775280898876406,0.0,712,False
Germany,Christian Democratic Union,Christian Democracy,2021.0,0.06605922551252848,0.09111617312072894,0.0,878,False
Germany,Christian Democratic Union,Christian Democracy,2022.0,0.056365403304178816,0.05928085519922255,0.0,1029,False
Germany,Christian Democratic Union,Christian Democracy,2023.0,0.06656804733727811,0.047337278106508875,0.0,676,False
Germany,Christian Democratic Union,Christian Democracy,2024.0,0.05307855626326964,0.044585987261146494,0.0,471,False
Germany,Christian Democratic Union,Christian Democracy,2025.0,0.028,0.04,0.0,250,False
Germany,Free Democratic Party,Liberal,2010.0,0.02832244008714597,0.06318082788671024,0.0,918,False
Germany,Free Democratic Party,Liberal,2011.0,0.04303086997193639,0.04490177736202058,0.0,1069,False
Germany,Free Democratic Party,Liberal,2012.0,0.036458333333333336,0.0625,0.0,960,False
Germany,Free Democratic Party,Liberal,2013.0,0.022590361445783132,0.024096385542168676,0.0,664,False
Germany,Free Democratic Party,Liberal,2014.0,0.0034482758620689655,0.015517241379310345,0.0,580,False
Germany,Free Democratic Party,Liberal,2015.0,0.004991680532445923,0.011647254575707155,0.0,601,False
Germany,Free Democratic Party,Liberal,2016.0,0.004991680532445923,0.014975041597337771,0.0,601,False
Germany,Free Democratic Party,Liberal,2017.0,0.006741573033707865,0.01198501872659176,0.0,1335,False
Germany,Free Democratic Party,Liberal,2018.0,0.026013771996939557,0.026013771996939557,0.0,1307,False
Germany,Free Democratic Party,Liberal,2019.0,0.08372641509433962,0.015330188679245283,0.0,848,False
Germany,Free Democratic Party,Liberal,2020.0,0.015082956259426848,0.10407239819004525,0.0,663,False
Germany,Free Democratic Party,Liberal,2021.0,0.03361344537815126,0.18207282913165265,0.0,357,False
Germany,Free Democratic Party,Liberal,2022.0,0.006564551422319475,0.02188183807439825,0.0,457,False
Germany,Free Democratic Party,Liberal,2023.0,0.009259259259259259,0.0,0.0,108,False
Germany,Free Democratic Party,Liberal,2024.0,0.017857142857142856,0.0,0.0,112,False
Germany,Free Democratic Party,Liberal,2025.0,0.017241379310344827,0.004310344827586207,0.0,232,False
Germany,Left,Communist/Socialist,2010.0,0.012108262108262107,0.07122507122507123,0.0,1404,False
Germany,Left,Communist/Socialist,2011.0,0.020360219263899765,0.052466718872357085,0.0,1277,False
Germany,Left,Communist/Socialist,2012.0,0.01499605367008682,0.06629834254143646,0.0,1267,False
Germany,Left,Communist/Socialist,2013.0,0.0170863309352518,0.052158273381294966,0.0,1112,False
Germany,Left,Communist/Socialist,2014.0,0.023297491039426525,0.0492831541218638,0.0,1116,False
Germany,Left,Communist/Socialist,2015.0,0.014856081708449397,0.039925719591457756,0.0,1077,False
Germany,Left,Communist/Socialist,2016.0,0.014054054054054054,0.043243243243243246,0.0,925,False
Germany,Left,Communist/Socialist,2017.0,0.025974025974025976,0.03896103896103896,0.0,770,False
Germany,Left,Communist/Socialist,2018.0,0.02033492822966507,0.07775119617224881,0.0,836,False
Germany,Left,Communist/Socialist,2019.0,0.047311827956989246,0.07956989247311828,0.0,465,False
Germany,Left,Communist/Socialist,2020.0,0.02786377708978328,0.12693498452012383,0.0,323,False
Germany,Left,Communist/Socialist,2021.0,0.05829596412556054,0.15695067264573992,0.0,223,False
Germany,Left,Communist/Socialist,2022.0,0.07954545454545454,0.09090909090909091,0.0,176,False
Germany,Social Democratic Party of Germany,Social Democracy,2010.0,0.03596287703016241,0.04582366589327146,0.0,1724,False
Germany,Social Democratic Party of Germany,Social Democracy,2011.0,0.040376850605652756,0.04104979811574697,0.0,1486,False
Germany,Social Democratic Party of Germany,Social Democracy,2012.0,0.03805970149253731,0.03955223880597015,0.0,1340,False
Germany,Social Democratic Party of Germany,Social Democracy,2013.0,0.028769841269841268,0.03968253968253968,0.0,1008,False
Germany,Social Democratic Party of Germany,Social Democracy,2014.0,0.04534005037783375,0.05163727959697733,0.0,794,False
Germany,Social Democratic Party of Germany,Social Democracy,2015.0,0.022974607013301087,0.03990326481257558,0.0,827,False
Germany,Social Democratic Party of Germany,Social Democracy,2016.0,0.02685284640171858,0.036519871106337275,0.0,931,False
Germany,Social Democratic Party of Germany,Social Democracy,2017.0,0.023703703703703703,0.017777777777777778,0.0,675,False
Germany,Social Democratic Party of Germany,Social Democracy,2018.0,0.02249134948096886,0.01903114186851211,0.0,578,False
Germany,Social Democratic Party of Germany,Social Democracy,2019.0,0.023323615160349854,0.03498542274052478,0.0,343,False
Germany,Social Democratic Party of Germany,Social Democracy,2020.0,0.0,0.024242424242424242,0.0,165,False
Germany,Social Democratic Party of Germany,Social Democracy,2021.0,0.0,0.05653710247349823,0.0,283,False
Germany,Social Democratic Party of Germany,Social Democracy,2022.0,0.0,0.027586206896551724,0.0,145,False
Germany,Social Democratic Party of Germany,Social Democracy,2023.0,0.006896551724137931,0.0,0.0,145,False
Germany,Social Democratic Party of Germany,Social Democracy,2024.0,0.004629629629629629,0.004629629629629629,0.0,216,False
Germany,Social Democratic Party of Germany,Social Democracy,2025.0,0.0,0.0,0.0,207,False
Greece,Coalition of the Radical Left,Communist/Socialist,2022.0,0.021457821457821456,0.07027027027027027,0.0,6105,False
Greece,Coalition of the Radical Left,Communist/Socialist,2023.0,0.02305782192266761,0.05853139411138702,0.0,2819,False
Greece,Coalition of the Radical Left,Communist/Socialist,2024.0,0.015135515663498769,0.07638155579021472,0.0,2841,False
Greece,Coalition of the Radical Left,Communist/Socialist,2025.0,0.018139262726740785,0.051638385020479814,0.0,6836,False
Greece,Communist Party of Greece,Communist/Socialist,2023.0,0.02119815668202765,0.12165898617511521,0.0,1085,False
Greece,Communist Party of Greece,Communist/Socialist,2024.0,0.017934446505875078,0.11997526283240569,0.0,1617,False
Greece,Communist Party of Greece,Communist/Socialist,2025.0,0.014619883040935672,0.10818713450292397,0.0,342,False
Greece,Elliniki Lisi - Greek Solution,Conservative,2021.0,0.0,0.16346153846153846,0.0,104,False
Greece,Elliniki Lisi - Greek Solution,Conservative,2022.0,0.009174311926605505,0.03669724770642202,0.0,109,False
Greece,Elliniki Lisi - Greek Solution,Conservative,2023.0,0.0,0.010101010101010102,0.0,99,False
Greece,Elliniki Lisi - Greek Solution,Conservative,2024.0,0.006578947368421052,0.019736842105263157,0.0,152,False
Greece,Elliniki Lisi - Greek Solution,Conservative,2025.0,0.0057670126874279125,0.0057670126874279125,0.0,867,False
Greece,New Democracy,Christian Democracy,2019.0,0.011527377521613832,0.03602305475504323,0.0,694,False
Greece,New Democracy,Christian Democracy,2020.0,0.02127659574468085,0.11702127659574468,0.0,94,False
Greece,New Democracy,Christian Democracy,2021.0,0.007042253521126761,0.07042253521126761,0.0,142,False
Greece,New Democracy,Christian Democracy,2022.0,0.0034129692832764505,0.05802047781569966,0.0,293,False
Greece,New Democracy,Christian Democracy,2023.0,0.0,0.03125,0.0,128,False
Greece,New Democracy,Christian Democracy,2024.0,0.0,0.010869565217391304,0.0,92,False
Greece,New Democracy,Christian Democracy,2025.0,0.0,0.0,0.0,16,True
Greece,Panhellenic Socialist Movement,Social Democracy,2020.0,0.024539877300613498,0.13496932515337423,0.0,163,False
Greece,Panhellenic Socialist Movement,Social Democracy,2021.0,0.03900709219858156,0.12411347517730496,0.0,564,False
Greece,Panhellenic Socialist Movement,Social Democracy,2022.0,0.017899761336515514,0.0441527446300716,0.0,838,False
Greece,Panhellenic Socialist Movement,Social Democracy,2023.0,0.02187120291616039,0.05103280680437424,0.0,823,False
Greece,Panhellenic Socialist Movement,Social Democracy,2024.0,0.02711323763955343,0.06698564593301436,0.0,627,False
Greece,Panhellenic Socialist Movement,Social Democracy,2025.0,0.02581261950286807,0.032504780114722756,0.0,1046,False
Hungary,Democratic Coalition,Social Democracy,2019.0,0.03418803418803419,0.08831908831908832,0.0,351,False
Hungary,Democratic Coalition,Social Democracy,2020.0,0.017278617710583154,0.21166306695464362,0.0,926,False
Hungary,Democratic Coalition,Social Democracy,2021.0,0.013736263736263736,0.26373626373626374,0.0,728,False
Hungary,Democratic Coalition,Social Democracy,2022.0,0.009485094850948509,0.07588075880758807,0.0,738,False
Hungary,Democratic Coalition,Social Democracy,2023.0,0.02283653846153846,0.07692307692307693,0.0,832,False
Hungary,Democratic Coalition,Social Democracy,2024.0,0.025089605734767026,0.053763440860215055,0.0,558,False
Hungary,Democratic Coalition,Social Democracy,2025.0,0.014251781472684086,0.040380047505938245,0.0,421,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2015.0,0.010882708585247884,0.015316404675534058,0.0,2481,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2016.0,0.003826530612244898,0.019770408163265307,0.0,1568,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2017.0,0.004834810636583401,0.0249798549556809,0.0,1241,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2018.0,0.0,0.033112582781456956,0.0,302,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2019.0,0.015463917525773196,0.041237113402061855,0.0,194,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2020.0,0.01037037037037037,0.32592592592592595,0.0,675,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2021.0,0.0,0.09821428571428571,0.0,112,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2022.0,0.0,0.027777777777777776,0.0,72,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2023.0,0.0,0.025,0.0,80,False
Hungary,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Conservative,2024.0,0.0,0.0,0.0,9,True
Hungary,Momentum,Conservative,2017.0,0.0,0.06896551724137931,0.0,29,True
Hungary,Momentum,Conservative,2018.0,0.0,0.1,0.0,20,True
Hungary,Momentum,Conservative,2019.0,0.023255813953488372,0.023255813953488372,0.0,43,False
Hungary,Momentum,Conservative,2020.0,0.03896103896103896,0.09090909090909091,0.0,77,False
Hungary,Momentum,Conservative,2021.0,0.03896103896103896,0.06493506493506493,0.0,77,False
Hungary,Momentum,Conservative,2022.0,0.0223463687150838,0.03910614525139665,0.0,179,False
Hungary,Momentum,Conservative,2023.0,0.05627705627705628,0.012987012987012988,0.0,231,False
Hungary,Momentum,Conservative,2024.0,0.029069767441860465,0.0,0.0,172,False
