country,year,environment_climate_issue1_sum,environment_climate_issue1_mean,healthcare_issue1_sum,healthcare_issue1_mean,climate_health_sum,climate_health_mean
UK,2012.0,56,0.026143790849673203,128,0.059757236227824466,0,0.0
UK,2013.0,45,0.019659239842726082,160,0.06989951944080385,0,0.0
UK,2014.0,95,0.025225703664365374,309,0.08204992033988316,3,0.0007966011683483802
UK,2015.0,100,0.026609898882384245,333,0.08861096327833955,2,0.0005321979776476849
UK,2016.0,112,0.02788150360965895,347,0.08638287279063978,3,0.0007468259895444362
UK,2017.0,137,0.04237550262913702,226,0.06990411382616765,8,0.0024744819053510673
UK,2018.0,80,0.03357112882920688,193,0.0809903483004616,7,0.0029374737725556023
UK,2019.0,181,0.061501868841318384,204,0.06931702344546381,6,0.0020387359836901123
UK,2020.0,130,0.038782816229116945,717,0.2139021479713604,14,0.004176610978520286
UK,2021.0,175,0.06396198830409357,394,0.1440058479532164,3,0.0010964912280701754
UK,2022.0,41,0.030711610486891385,88,0.06591760299625468,5,0.003745318352059925
UK,2023.0,12,0.0670391061452514,24,0.1340782122905028,1,0.00558659217877095
UK,2024.0,5,0.03968253968253968,11,0.0873015873015873,0,0.0
